OCCUPANCY,WINDOW,CO2,RH,Tin,MONTH_NUM,CO2_x_OCCUPANCY,CO2_x_WINDOW,WINDOW_x_OCCUPANCY,Temp_x_RH
1,0,1664.58,52.76,25.04,10,1664.58,0.0,0,1321.1103999999998
0,0,568.13,31.63,23.17,4,0.0,0.0,0,732.8671
1,0,1167.88,47.94,28.79,10,1167.88,0.0,0,1380.1926
0,0,725.93,31.92,24.81,2,0.0,0.0,0,791.9352
0,0,633.92,37.82,21.26,3,0.0,0.0,0,804.0532000000001
1,0,1024.25,33.09,22.64,4,1024.25,0.0,0,749.1576000000001
0,0,937.53,32.96,22.49,4,0.0,0.0,0,741.2704
0,0,586.68,38.9,23.21,1,0.0,0.0,0,902.869
1,0,572.28,26.92,25.31,2,572.28,0.0,0,681.3452
0,0,975.57,32.95,25.9,1,0.0,0.0,0,853.405
0,0,617.8,35.32,26.05,4,0.0,0.0,0,920.086
0,0,692.22,38.38,26.42,11,0.0,0.0,0,1013.9996
0,0,848.33,43.55,27.27,5,0.0,0.0,0,1187.6084999999998
1,0,480.82,30.49,24.91,2,480.82,0.0,0,759.5059
1,0,1135.68,43.11,26.67,10,1135.68,0.0,0,1149.7437
0,0,339.73,31.76,25.69,4,0.0,0.0,0,815.9144000000001
0,0,867.32,42.47,24.97,10,0.0,0.0,0,1060.4759
1,1,1382.63,35.7,24.32,2,1382.63,1382.63,1,868.224
0,0,368.3,26.78,26.44,3,0.0,0.0,0,708.0632
0,1,544.9,51.09,27.83,8,0.0,544.9,0,1421.8347
1,0,1321.83,36.52,27.24,11,1321.83,0.0,0,994.8048
0,0,472.6,30.07,25.2,2,0.0,0.0,0,757.764
0,0,745.5,41.71,25.46,10,0.0,0.0,0,1061.9366
0,0,643.28,39.6,25.64,10,0.0,0.0,0,1015.344
1,0,907.28,23.94,28.27,3,907.28,0.0,0,676.7838
0,0,540.03,46.3,27.39,5,0.0,0.0,0,1268.157
0,0,571.48,32.15,21.06,4,0.0,0.0,0,677.079
0,0,1049.18,39.33,25.42,11,0.0,0.0,0,999.7686
1,0,1086.8,38.71,25.88,11,1086.8,0.0,0,1001.8148
0,0,716.12,30.96,25.99,1,0.0,0.0,0,804.6504
0,0,391.52,54.0,25.81,9,0.0,0.0,0,1393.74
0,0,1144.88,43.91,27.15,5,0.0,0.0,0,1192.1564999999998
0,0,1465.8,40.45,26.69,11,0.0,0.0,0,1079.6105000000002
0,0,457.52,40.87,25.27,11,0.0,0.0,0,1032.7849
1,0,931.0,31.82,27.92,1,931.0,0.0,0,888.4144000000001
0,0,1169.53,43.95,27.21,5,0.0,0.0,0,1195.8795
1,1,710.08,33.8,25.39,5,710.08,710.08,1,858.1819999999999
1,1,514.33,45.11,27.52,5,514.33,514.33,1,1241.4272
0,1,537.28,55.56,26.83,8,0.0,537.28,0,1490.6748
0,0,780.67,31.79,25.18,2,0.0,0.0,0,800.4721999999999
0,0,799.17,45.23,23.98,11,0.0,0.0,0,1084.6154
0,0,535.83,45.07,23.16,1,0.0,0.0,0,1043.8212
0,0,390.23,36.3,24.72,5,0.0,0.0,0,897.3359999999999
0,0,339.72,30.57,25.83,2,0.0,0.0,0,789.6230999999999
0,0,596.1,47.49,22.0,11,0.0,0.0,0,1044.78
0,0,363.05,30.87,24.16,1,0.0,0.0,0,745.8192
0,0,627.98,40.24,25.25,10,0.0,0.0,0,1016.06
1,0,744.22,31.74,26.33,1,744.22,0.0,0,835.7141999999999
1,0,655.13,54.49,26.53,9,655.13,0.0,0,1445.6197000000002
1,0,1379.17,39.07,26.19,11,1379.17,0.0,0,1023.2433
0,0,1416.57,42.36,28.32,10,0.0,0.0,0,1199.6352
0,0,716.07,37.6,21.84,3,0.0,0.0,0,821.184
0,0,1087.07,33.22,26.14,1,0.0,0.0,0,868.3708
0,0,1093.57,39.27,25.11,11,0.0,0.0,0,986.0697
1,0,1030.85,33.22,27.82,1,1030.85,0.0,0,924.1804
0,0,1041.52,29.82,28.44,3,0.0,0.0,0,848.0808000000001
0,0,466.42,34.76,25.28,11,0.0,0.0,0,878.7328
1,0,1388.63,38.64,27.93,11,1388.63,0.0,0,1079.2152
1,0,1108.4,43.02,26.67,10,1108.4,0.0,0,1147.3434000000002
0,0,887.63,54.33,26.9,9,0.0,0.0,0,1461.477
0,0,576.9,42.59,23.08,12,0.0,0.0,0,982.9772
1,1,891.33,25.76,28.02,2,891.33,891.33,1,721.7952
0,0,923.93,46.67,25.42,11,0.0,0.0,0,1186.3514
0,0,372.45,30.9,25.37,1,0.0,0.0,0,783.933
1,0,799.17,25.08,27.58,2,799.17,0.0,0,691.7063999999999
0,0,577.22,31.17,27.2,4,0.0,0.0,0,847.8240000000001
1,0,1728.07,52.59,25.08,10,1728.07,0.0,0,1318.9572
0,0,488.97,27.71,27.5,4,0.0,0.0,0,762.025
0,0,617.02,30.76,27.35,4,0.0,0.0,0,841.2860000000001
1,0,1093.62,47.83,28.73,10,1093.62,0.0,0,1374.1559
1,0,1048.08,31.2,27.68,2,1048.08,0.0,0,863.616
0,0,637.58,37.73,22.94,1,0.0,0.0,0,865.5262
1,0,1106.92,44.66,24.1,12,1106.92,0.0,0,1076.306
0,0,822.57,30.91,26.63,1,0.0,0.0,0,823.1333
1,0,1620.75,35.22,27.48,1,1620.75,0.0,0,967.8456
0,0,633.35,38.05,25.3,11,0.0,0.0,0,962.665
1,0,1120.98,41.4,26.54,10,1120.98,0.0,0,1098.756
1,0,745.83,43.53,27.22,5,745.83,0.0,0,1184.8866
0,0,538.2,45.1,23.13,1,0.0,0.0,0,1043.163
0,0,745.02,53.95,26.3,9,0.0,0.0,0,1418.8850000000002
0,0,593.35,31.38,26.03,1,0.0,0.0,0,816.8214
1,0,551.12,40.07,25.68,11,551.12,0.0,0,1028.9976
0,0,450.1,43.51,25.05,5,0.0,0.0,0,1089.9255
1,1,381.05,33.75,24.85,10,381.05,381.05,1,838.6875
0,0,567.7,31.03,24.87,2,0.0,0.0,0,771.7161000000001
0,0,573.88,31.69,23.16,4,0.0,0.0,0,733.9404000000001
0,0,446.6,21.44,26.96,3,0.0,0.0,0,578.0224000000001
1,0,884.78,42.15,26.25,10,884.78,0.0,0,1106.4375
1,1,751.8,33.67,23.09,2,751.8,751.8,1,777.4403
1,0,409.43,33.2,20.35,1,409.43,0.0,0,675.6200000000001
0,0,743.37,35.56,25.09,4,0.0,0.0,0,892.2004000000001
0,0,1057.58,40.01,26.41,11,0.0,0.0,0,1056.6641
1,0,404.2,26.59,22.6,2,404.2,0.0,0,600.9340000000001
1,0,1074.88,35.22,27.84,2,1074.88,0.0,0,980.5248
0,0,665.85,40.32,25.2,10,0.0,0.0,0,1016.064
1,0,426.05,28.28,22.99,1,426.05,0.0,0,650.1572
0,0,543.1,32.89,21.81,4,0.0,0.0,0,717.3308999999999
0,0,1134.75,39.82,24.2,11,0.0,0.0,0,963.644
0,0,438.53,39.54,25.35,11,0.0,0.0,0,1002.339
1,0,965.43,32.42,26.91,1,965.43,0.0,0,872.4222000000001
0,0,1562.55,40.72,26.69,11,0.0,0.0,0,1086.8168
0,0,844.17,29.3,26.85,2,0.0,0.0,0,786.705
0,0,357.58,46.17,27.74,10,0.0,0.0,0,1280.7558
1,0,1137.97,40.4,24.07,1,1137.97,0.0,0,972.428
0,0,523.28,44.71,23.2,1,0.0,0.0,0,1037.272
0,0,378.93,25.23,25.65,3,0.0,0.0,0,647.1495
0,0,373.48,28.16,26.54,2,0.0,0.0,0,747.3664
1,1,688.25,21.76,28.5,3,688.25,688.25,1,620.1600000000001
0,0,452.07,38.57,24.29,11,0.0,0.0,0,936.8653
0,0,944.53,42.55,25.17,10,0.0,0.0,0,1070.9835
0,0,557.55,35.92,19.71,3,0.0,0.0,0,707.9832
1,0,1534.58,41.18,26.96,11,1534.58,0.0,0,1110.2128
1,0,2007.33,41.65,27.32,11,2007.33,0.0,0,1137.878
0,0,808.32,31.8,25.31,2,0.0,0.0,0,804.858
0,0,1433.7,40.32,26.57,11,0.0,0.0,0,1071.3024
0,0,695.83,29.15,26.19,2,0.0,0.0,0,763.4385
1,0,1056.85,38.8,24.08,12,1056.85,0.0,0,934.304
1,0,817.88,31.93,27.73,4,817.88,0.0,0,885.4189
1,0,911.7,38.39,26.67,11,911.7,0.0,0,1023.8613
0,0,1347.75,41.17,26.06,11,0.0,0.0,0,1072.8902
0,0,346.03,29.51,27.04,2,0.0,0.0,0,797.9504000000001
1,0,1100.25,31.92,28.0,1,1100.25,0.0,0,893.76
0,0,360.0,46.34,27.99,10,0.0,0.0,0,1297.0566
1,0,1442.67,41.68,27.38,5,1442.67,0.0,0,1141.1984
0,0,772.45,32.21,26.01,1,0.0,0.0,0,837.7821000000001
1,0,1406.1,30.16,27.88,3,1406.1,0.0,0,840.8607999999999
1,0,1230.37,43.36,26.75,10,1230.37,0.0,0,1159.88
1,0,534.4,31.55,26.14,1,534.4,0.0,0,824.717
1,0,791.07,43.31,23.59,12,791.07,0.0,0,1021.6829
0,0,592.63,44.86,28.16,5,0.0,0.0,0,1263.2576
0,0,336.63,30.09,26.22,2,0.0,0.0,0,788.9598
1,0,932.58,27.7,27.44,3,932.58,0.0,0,760.088
1,0,999.58,46.92,23.92,1,999.58,0.0,0,1122.3264
0,0,949.07,28.15,27.87,3,0.0,0.0,0,784.5405
0,0,495.87,43.93,26.3,6,0.0,0.0,0,1155.359
1,1,1231.45,29.34,27.8,3,1231.45,1231.45,1,815.652
0,0,435.1,28.26,26.26,4,0.0,0.0,0,742.1076
1,0,422.32,22.84,29.05,4,422.32,0.0,0,663.5020000000001
1,0,1186.92,39.99,23.93,1,1186.92,0.0,0,956.9607
1,0,837.78,25.45,30.88,3,837.78,0.0,0,785.896
0,0,923.12,28.29,25.64,3,0.0,0.0,0,725.3556
0,0,510.48,24.82,28.03,3,0.0,0.0,0,695.7046
1,1,890.35,49.66,27.0,9,890.35,890.35,1,1340.82
0,0,961.48,39.3,24.08,11,0.0,0.0,0,946.3439999999998
0,0,1241.8,33.88,28.39,1,0.0,0.0,0,961.8532
0,0,582.47,36.34,25.14,11,0.0,0.0,0,913.5876
0,0,888.68,41.79,25.69,10,0.0,0.0,0,1073.5851
0,0,1279.2,41.13,25.27,11,0.0,0.0,0,1039.3551
1,0,1059.38,38.5,24.24,12,1059.38,0.0,0,933.24
0,0,707.3,22.34,27.64,3,0.0,0.0,0,617.4776
0,0,387.82,40.36,23.89,11,0.0,0.0,0,964.2004
0,0,1464.5,33.87,26.52,1,0.0,0.0,0,898.2323999999999
1,0,493.27,43.36,26.54,5,493.27,0.0,0,1150.7744
0,0,432.72,31.84,24.65,1,0.0,0.0,0,784.856
0,0,965.93,28.49,25.67,3,0.0,0.0,0,731.3383
0,0,840.43,38.8,24.45,11,0.0,0.0,0,948.66
0,0,347.92,41.25,25.39,10,0.0,0.0,0,1047.3375
0,0,449.65,38.53,24.32,11,0.0,0.0,0,937.0496
1,0,1511.52,34.34,28.45,2,1511.52,0.0,0,976.973
0,0,1059.78,52.33,25.38,9,0.0,0.0,0,1328.1354
0,0,1066.18,32.89,22.92,4,0.0,0.0,0,753.8388000000001
0,0,753.7,44.04,26.7,5,0.0,0.0,0,1175.868
0,0,383.48,31.42,24.73,1,0.0,0.0,0,777.0166
1,0,1696.57,35.26,27.44,3,1696.57,0.0,0,967.5344
0,0,985.25,28.49,25.76,3,0.0,0.0,0,733.9024000000001
0,0,561.85,36.68,19.43,3,0.0,0.0,0,712.6924
1,0,842.0,37.97,25.73,11,842.0,0.0,0,976.9681
0,0,981.05,39.92,25.55,11,0.0,0.0,0,1019.956
0,0,392.95,36.73,24.33,5,0.0,0.0,0,893.6408999999999
1,0,1408.05,40.51,27.18,11,1408.05,0.0,0,1101.0618
0,0,427.77,28.03,26.68,4,0.0,0.0,0,747.8404
1,0,771.0,41.02,25.39,11,771.0,0.0,0,1041.4978
0,0,446.18,38.53,24.32,11,0.0,0.0,0,937.0496
1,1,1480.25,36.0,24.52,2,1480.25,1480.25,1,882.72
1,1,1203.95,28.43,27.47,3,1203.95,1203.95,1,780.9721
0,0,398.3,34.22,24.66,4,0.0,0.0,0,843.8652
0,0,707.37,44.78,29.0,5,0.0,0.0,0,1298.62
0,0,822.22,42.35,24.94,10,0.0,0.0,0,1056.209
1,0,682.83,28.52,26.93,2,682.83,0.0,0,768.0436
0,0,629.12,46.19,27.27,6,0.0,0.0,0,1259.6012999999998
0,0,386.53,25.2,25.95,3,0.0,0.0,0,653.9399999999999
0,0,1415.17,42.5,26.57,11,0.0,0.0,0,1129.225
1,1,380.67,35.66,19.39,11,380.67,380.67,1,691.4473999999999
0,0,533.52,53.05,26.94,8,0.0,0.0,0,1429.167
0,0,602.18,35.74,24.02,2,0.0,0.0,0,858.4748000000001
1,0,643.48,39.51,27.23,10,643.48,0.0,0,1075.8573
1,0,1107.8,40.02,28.58,10,1107.8,0.0,0,1143.7716
0,0,1035.77,39.54,24.12,11,0.0,0.0,0,953.7048
0,0,551.82,40.27,25.21,10,0.0,0.0,0,1015.2067
0,0,390.48,33.99,25.0,4,0.0,0.0,0,849.75
0,0,1555.92,40.02,26.6,11,0.0,0.0,0,1064.5320000000002
1,0,1016.28,32.77,26.94,1,1016.28,0.0,0,882.8238000000001
1,0,1299.17,39.83,26.5,11,1299.17,0.0,0,1055.495
0,1,591.67,32.89,21.81,2,0.0,591.67,0,717.3308999999999
0,0,738.22,32.2,26.68,1,0.0,0.0,0,859.0960000000001
0,0,1377.78,41.35,26.0,11,0.0,0.0,0,1075.1
0,0,607.73,36.2,25.41,11,0.0,0.0,0,919.842
0,0,901.78,32.38,26.95,1,0.0,0.0,0,872.6410000000001
0,0,345.4,26.67,26.33,2,0.0,0.0,0,702.2211
1,0,1625.72,40.73,25.62,11,1625.72,0.0,0,1043.5026
0,0,1023.08,39.75,26.54,11,0.0,0.0,0,1054.965
0,0,521.58,35.3,24.7,11,0.0,0.0,0,871.9099999999999
1,0,1195.18,40.32,25.22,11,1195.18,0.0,0,1016.8704
0,0,532.58,25.72,27.5,3,0.0,0.0,0,707.3
0,0,625.0,40.44,25.08,10,0.0,0.0,0,1014.2351999999998
1,0,1025.95,41.96,26.03,10,1025.95,0.0,0,1092.2188
1,0,749.12,38.9,24.32,5,749.12,0.0,0,946.048
0,0,582.63,31.17,27.22,4,0.0,0.0,0,848.4474
0,0,954.47,45.86,24.09,11,0.0,0.0,0,1104.7674
0,0,543.05,25.93,27.3,3,0.0,0.0,0,707.889
0,0,766.7,31.96,25.83,1,0.0,0.0,0,825.5268
0,0,765.83,42.16,24.78,10,0.0,0.0,0,1044.7248
0,0,763.12,29.77,26.67,3,0.0,0.0,0,793.9659
0,0,798.65,39.69,23.15,1,0.0,0.0,0,918.8235
0,0,430.67,43.51,26.14,5,0.0,0.0,0,1137.3514
0,0,1532.55,44.88,26.57,10,0.0,0.0,0,1192.4616
0,0,624.5,37.75,21.27,3,0.0,0.0,0,802.9425
0,0,509.95,30.63,24.73,2,0.0,0.0,0,757.4799
1,0,1173.5,43.25,26.17,10,1173.5,0.0,0,1131.8525
1,0,1140.92,49.25,23.51,11,1140.92,0.0,0,1157.8675
1,0,1220.88,41.61,26.66,11,1220.88,0.0,0,1109.3226
1,1,1048.78,34.65,23.57,2,1048.78,1048.78,1,816.7004999999999
0,0,933.57,28.4,25.59,3,0.0,0.0,0,726.756
0,0,820.27,38.49,24.79,11,0.0,0.0,0,954.1671
0,0,734.58,31.96,25.64,1,0.0,0.0,0,819.4544000000001
0,0,531.35,25.82,27.36,3,0.0,0.0,0,706.4352
0,0,429.88,43.34,26.15,5,0.0,0.0,0,1133.341
0,0,462.57,41.57,24.86,11,0.0,0.0,0,1033.4302
1,0,1200.68,41.71,26.35,5,1200.68,0.0,0,1099.0585
1,1,797.83,46.7,27.39,6,797.83,797.83,1,1279.113
0,0,578.93,45.07,27.93,5,0.0,0.0,0,1258.8051
0,0,357.7,26.97,26.3,3,0.0,0.0,0,709.311
0,0,439.88,43.71,26.45,5,0.0,0.0,0,1156.1295
0,0,696.18,38.04,26.43,11,0.0,0.0,0,1005.3972
1,0,829.98,29.22,28.55,2,829.98,0.0,0,834.231
0,0,1152.07,27.92,27.57,3,0.0,0.0,0,769.7544
1,1,1008.52,27.88,28.87,3,1008.52,1008.52,1,804.8956
1,0,1138.78,42.25,26.47,10,1138.78,0.0,0,1118.3574999999998
1,0,831.08,29.41,27.13,3,831.08,0.0,0,797.8933
1,0,698.63,36.92,25.96,11,698.63,0.0,0,958.4432
1,0,760.78,46.08,23.94,11,760.78,0.0,0,1103.1552
0,0,932.95,35.45,26.21,4,0.0,0.0,0,929.1445
1,0,583.22,23.8,28.27,3,583.22,0.0,0,672.826
1,0,986.45,44.39,23.99,12,986.45,0.0,0,1064.9161
0,0,694.17,38.03,25.39,5,0.0,0.0,0,965.5817
0,0,870.88,35.38,26.35,4,0.0,0.0,0,932.263
0,0,1062.25,28.64,26.54,3,0.0,0.0,0,760.1056
0,0,804.45,26.79,27.07,3,0.0,0.0,0,725.2053
0,0,363.22,50.22,24.96,9,0.0,0.0,0,1253.4912
0,0,972.6,29.93,28.03,3,0.0,0.0,0,838.9379
0,0,362.7,31.0,25.13,1,0.0,0.0,0,779.03
0,0,977.18,39.34,24.11,11,0.0,0.0,0,948.4874
0,0,1185.78,52.45,24.59,10,0.0,0.0,0,1289.7455
0,0,679.67,31.48,25.49,2,0.0,0.0,0,802.4252
0,0,777.2,32.17,25.48,1,0.0,0.0,0,819.6916000000001
0,0,432.88,31.84,24.65,1,0.0,0.0,0,784.856
1,0,806.95,43.72,27.31,5,806.95,0.0,0,1193.9932
0,0,744.08,31.96,25.72,1,0.0,0.0,0,822.0112
1,0,942.97,33.26,27.7,1,942.97,0.0,0,921.302
1,0,1036.38,44.17,26.69,5,1036.38,0.0,0,1178.8973
0,0,726.85,31.79,22.94,4,0.0,0.0,0,729.2626
0,0,879.33,43.12,23.78,12,0.0,0.0,0,1025.3936
0,0,544.03,47.06,23.34,1,0.0,0.0,0,1098.3804
0,0,482.23,44.18,26.16,6,0.0,0.0,0,1155.7488
0,0,515.42,40.44,25.31,10,0.0,0.0,0,1023.5363999999998
0,0,724.4,25.26,26.69,3,0.0,0.0,0,674.1894000000001
0,0,887.17,32.75,25.61,1,0.0,0.0,0,838.7275
1,1,677.88,55.29,26.64,8,677.88,677.88,1,1472.9256
0,0,467.77,39.16,23.74,11,0.0,0.0,0,929.6583999999998
1,0,992.83,41.07,26.06,5,992.83,0.0,0,1070.2842
1,0,974.77,27.52,27.58,3,974.77,0.0,0,759.0015999999999
1,0,1451.98,42.48,26.95,11,1451.98,0.0,0,1144.8359999999998
0,0,1311.02,39.78,24.85,11,0.0,0.0,0,988.533
0,0,352.13,44.89,25.46,10,0.0,0.0,0,1142.8994
0,0,1028.27,27.56,26.88,3,0.0,0.0,0,740.8127999999999
0,0,376.17,29.25,26.38,2,0.0,0.0,0,771.615
0,0,1026.52,42.9,25.4,10,0.0,0.0,0,1089.66
0,0,841.3,35.66,25.59,4,0.0,0.0,0,912.5394
0,0,686.18,31.87,26.22,1,0.0,0.0,0,835.6314
0,0,531.97,24.85,27.05,2,0.0,0.0,0,672.1925000000001
0,0,841.1,35.7,25.38,2,0.0,0.0,0,906.066
1,0,834.83,32.1,26.46,1,834.83,0.0,0,849.3660000000001
0,0,1247.88,43.92,27.5,5,0.0,0.0,0,1207.8
1,1,776.57,34.78,25.31,5,776.57,776.57,1,880.2818
0,0,1326.93,40.06,26.17,11,0.0,0.0,0,1048.3702
0,0,980.17,33.27,27.02,1,0.0,0.0,0,898.9554
0,0,995.2,32.95,25.62,1,0.0,0.0,0,844.1790000000001
0,0,582.17,40.46,21.54,12,0.0,0.0,0,871.5083999999999
0,0,541.07,44.31,21.92,11,0.0,0.0,0,971.2752000000002
1,0,1376.4,38.87,27.55,11,1376.4,0.0,0,1070.8685
0,0,1435.37,39.61,26.85,11,0.0,0.0,0,1063.5285
0,0,782.18,43.87,26.95,5,0.0,0.0,0,1182.2965
1,1,1349.97,35.01,24.62,2,1349.97,1349.97,1,861.9462
1,0,1194.42,38.95,27.16,11,1194.42,0.0,0,1057.882
1,0,1182.52,42.33,26.19,10,1182.52,0.0,0,1108.6227
1,0,882.4,26.93,27.49,3,882.4,0.0,0,740.3057
1,0,547.2,40.27,24.43,11,547.2,0.0,0,983.7961
1,0,1023.17,42.76,27.26,10,1023.17,0.0,0,1165.6376
1,1,1067.17,28.17,27.81,3,1067.17,1067.17,1,783.4077
1,0,1253.97,42.57,26.27,10,1253.97,0.0,0,1118.3139
1,0,1130.65,41.53,26.48,11,1130.65,0.0,0,1099.7144
0,0,911.93,33.09,26.8,1,0.0,0.0,0,886.8120000000001
0,0,364.53,29.43,26.15,2,0.0,0.0,0,769.5944999999999
0,0,1270.1,29.87,27.47,3,0.0,0.0,0,820.5289
1,0,1690.75,35.46,27.39,1,1690.75,0.0,0,971.2494
0,0,598.45,35.55,23.85,2,0.0,0.0,0,847.8675
0,0,785.93,26.72,26.87,3,0.0,0.0,0,717.9664
1,0,856.55,38.51,24.54,5,856.55,0.0,0,945.0354
0,0,394.15,54.08,25.72,9,0.0,0.0,0,1390.9376
0,0,1322.03,43.34,26.29,10,0.0,0.0,0,1139.4086
0,0,504.38,25.38,26.35,2,0.0,0.0,0,668.763
0,0,365.83,42.18,24.66,10,0.0,0.0,0,1040.1588
1,0,607.98,42.05,26.37,10,607.98,0.0,0,1108.8585
0,0,1014.88,48.21,23.79,11,0.0,0.0,0,1146.9159
0,0,797.72,32.19,25.38,1,0.0,0.0,0,816.9821999999999
0,0,772.4,32.1,25.51,1,0.0,0.0,0,818.8710000000001
1,0,610.08,32.77,24.94,2,610.08,0.0,0,817.2838000000002
0,0,751.05,32.13,26.21,2,0.0,0.0,0,842.1273000000001
0,0,454.75,32.75,24.39,1,0.0,0.0,0,798.7725
0,0,809.0,42.16,25.13,10,0.0,0.0,0,1059.4807999999998
0,0,829.77,40.2,25.63,5,0.0,0.0,0,1030.326
0,0,1087.57,35.9,26.22,11,0.0,0.0,0,941.298
1,0,801.5,24.16,29.12,2,801.5,0.0,0,703.5392
0,0,651.32,25.53,26.98,3,0.0,0.0,0,688.7994
0,0,851.78,32.9,26.6,1,0.0,0.0,0,875.14
0,0,966.93,39.44,26.72,11,0.0,0.0,0,1053.8367999999998
0,0,346.4,29.6,26.84,2,0.0,0.0,0,794.464
1,0,699.9,45.81,28.36,10,699.9,0.0,0,1299.1716
0,0,587.93,32.29,21.32,4,0.0,0.0,0,688.4227999999999
1,0,984.37,37.57,25.41,11,984.37,0.0,0,954.6537
0,0,904.2,28.2,25.62,3,0.0,0.0,0,722.484
0,0,752.97,30.78,26.46,1,0.0,0.0,0,814.4388
0,0,645.2,37.82,23.96,5,0.0,0.0,0,906.1672
0,1,553.1,57.47,24.77,8,0.0,553.1,0,1423.5319
1,0,452.47,21.14,26.72,3,452.47,0.0,0,564.8608
0,0,961.58,33.17,26.98,1,0.0,0.0,0,894.9266
0,0,640.9,31.66,25.66,1,0.0,0.0,0,812.3956000000001
0,0,792.1,54.32,26.4,9,0.0,0.0,0,1434.048
0,0,1053.32,41.89,26.05,5,0.0,0.0,0,1091.2345
1,0,471.78,35.3,26.2,10,471.78,0.0,0,924.86
1,0,1226.28,43.93,27.42,5,1226.28,0.0,0,1204.5606
1,1,1055.32,27.85,28.13,3,1055.32,1055.32,1,783.4205000000001
0,0,376.65,34.47,23.93,11,0.0,0.0,0,824.8670999999999
0,0,842.32,35.85,25.38,4,0.0,0.0,0,909.873
0,0,578.62,31.06,23.07,4,0.0,0.0,0,716.5541999999999
1,1,416.47,35.38,23.02,11,416.47,416.47,1,814.4476000000001
0,0,555.47,45.19,27.75,5,0.0,0.0,0,1254.0225
1,0,914.62,25.38,27.79,3,914.62,0.0,0,705.3101999999999
0,0,1077.93,43.1,25.49,10,0.0,0.0,0,1098.619
1,0,719.88,41.49,25.74,10,719.88,0.0,0,1067.9526
0,0,906.45,39.0,24.61,11,0.0,0.0,0,959.79
0,0,601.62,35.44,23.83,2,0.0,0.0,0,844.5351999999999
1,0,1417.98,41.31,23.9,1,1417.98,0.0,0,987.309
0,0,500.22,22.17,27.18,3,0.0,0.0,0,602.5806
1,0,938.88,40.03,23.83,1,938.88,0.0,0,953.9149
1,0,400.32,46.96,25.51,10,400.32,0.0,0,1197.9496
0,0,633.62,37.83,22.87,1,0.0,0.0,0,865.1721
0,0,359.17,43.93,26.32,10,0.0,0.0,0,1156.2376
0,0,812.9,27.76,26.2,3,0.0,0.0,0,727.312
1,0,1182.62,33.14,27.19,1,1182.62,0.0,0,901.0766
0,0,352.65,31.06,26.4,4,0.0,0.0,0,819.9839999999999
1,0,683.02,30.79,26.92,1,683.02,0.0,0,828.8668
0,0,588.27,50.37,23.03,10,0.0,0.0,0,1160.0211
0,0,888.75,25.42,31.65,3,0.0,0.0,0,804.543
0,0,596.15,31.1,26.87,2,0.0,0.0,0,835.657
0,0,702.13,45.1,28.71,5,0.0,0.0,0,1294.821
0,0,1016.65,40.02,25.55,11,0.0,0.0,0,1022.511
0,0,515.17,30.63,24.76,2,0.0,0.0,0,758.3988
0,0,634.57,50.74,23.38,10,0.0,0.0,0,1186.3012
0,0,984.18,46.19,24.01,11,0.0,0.0,0,1109.0219
1,0,692.95,31.1,26.73,1,692.95,0.0,0,831.303
0,0,563.12,36.66,19.48,3,0.0,0.0,0,714.1368
0,0,518.85,26.53,29.0,4,0.0,0.0,0,769.37
0,0,589.43,32.22,21.33,4,0.0,0.0,0,687.2525999999999
0,0,594.55,35.65,23.72,2,0.0,0.0,0,845.6179999999999
0,0,901.8,32.77,25.68,1,0.0,0.0,0,841.5336000000001
0,0,641.32,36.2,25.37,11,0.0,0.0,0,918.394
1,0,816.1,47.38,28.57,5,816.1,0.0,0,1353.6466
0,0,650.03,38.12,25.74,11,0.0,0.0,0,981.2088
0,0,458.87,40.76,25.39,11,0.0,0.0,0,1034.8964
0,0,756.55,26.45,26.72,3,0.0,0.0,0,706.7439999999999
0,0,616.23,37.71,25.71,11,0.0,0.0,0,969.5241
0,0,350.18,42.29,24.65,10,0.0,0.0,0,1042.4485
1,0,1207.17,32.3,29.1,3,1207.17,0.0,0,939.93
0,0,799.5,25.25,26.87,3,0.0,0.0,0,678.4675
1,0,1620.45,40.71,25.61,11,1620.45,0.0,0,1042.5831
0,0,517.45,27.69,29.27,4,0.0,0.0,0,810.4863
1,0,1041.68,46.11,24.08,11,1041.68,0.0,0,1110.3288
0,0,533.62,53.05,26.94,8,0.0,0.0,0,1429.167
1,0,634.53,39.57,27.44,10,634.53,0.0,0,1085.8008
1,0,1413.85,42.34,28.01,10,1413.85,0.0,0,1185.9434
0,0,468.15,43.82,25.16,5,0.0,0.0,0,1102.5112
0,0,333.17,27.47,26.22,2,0.0,0.0,0,720.2633999999999
0,0,523.9,21.6,26.52,3,0.0,0.0,0,572.832
0,0,556.52,36.72,23.02,1,0.0,0.0,0,845.2944
1,0,1356.03,43.7,26.69,10,1356.03,0.0,0,1166.353
0,0,1024.07,42.05,26.17,10,0.0,0.0,0,1100.4485
1,0,835.55,33.62,28.27,2,835.55,0.0,0,950.4374
0,0,357.72,46.28,27.71,10,0.0,0.0,0,1282.4188
1,0,961.42,32.06,27.37,1,961.42,0.0,0,877.4822000000001
1,0,583.35,36.99,24.3,11,583.35,0.0,0,898.8570000000001
0,0,1027.42,42.39,25.85,10,0.0,0.0,0,1095.7815
0,0,1327.52,28.79,27.29,3,0.0,0.0,0,785.6791
0,0,971.22,43.94,27.48,5,0.0,0.0,0,1207.4712
0,0,1032.63,44.07,26.66,5,0.0,0.0,0,1174.9062
